"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getconcepts.Subset.SubsetInformation.Name","getconcepts.Subset.SubsetInformation.Name","","","",1,1,"","","","string {[]} {[]}
","Name","Namn som representerar urval (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.SubsetInformation.Name",1,1,"",""
"getconcepts.Subset.SubsetInformation.Version","getconcepts.Subset.SubsetInformation.Version","","","",1,1,"","","","string {[]} {[]}
","Version","Version för urval (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.SubsetInformation.Version",1,1,"",""
"getconcepts.Subset.Concept","getconcepts.Subset.Concept","","","",0,*,"","","","BackboneElement {[]} {[]}
","Concept","Lista med concepts","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getconcepts.Subset.Concept.id","getconcepts.Subset.Concept.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getconcepts.Subset.Concept.extension","getconcepts.Subset.Concept.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getconcepts.Subset.Concept.modifierExtension","getconcepts.Subset.Concept.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getconcepts.Subset.Concept.Metadata","getconcepts.Subset.Concept.Metadata","","","",0,*,"","","","BackboneElement {[]} {[]}
","Metadata","0..* Metadata","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Metadata",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getconcepts.Subset.Concept.Metadata.id","getconcepts.Subset.Concept.Metadata.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getconcepts.Subset.Concept.Metadata.extension","getconcepts.Subset.Concept.Metadata.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getconcepts.Subset.Concept.Metadata.modifierExtension","getconcepts.Subset.Concept.Metadata.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getconcepts.Subset.Concept.Metadata.Name","getconcepts.Subset.Concept.Metadata.Name","","","",1,1,"","","","string {[]} {[]}
","Name","Identifierar typ av metadata (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Metadata.Name",1,1,"",""
"getconcepts.Subset.Concept.Metadata.Value","getconcepts.Subset.Concept.Metadata.Value","","","",1,1,"","","","string {[]} {[]}
","Value","Metadatavärde (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Metadata.Value",1,1,"",""
"getconcepts.Subset.Concept.Metadata.LocalOrganizationExtensionId","getconcepts.Subset.Concept.Metadata.LocalOrganizationExtensionId","","","",0,1,"","","","string {[]} {[]}
","LocalOrganizationExtensionId","Id för system eller organisation (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Metadata.LocalOrganizationExtensionId",0,1,"",""
"getconcepts.Subset.Concept.CodeSystem","getconcepts.Subset.Concept.CodeSystem","","","",1,1,"","","","string {[]} {[]}
","CodeSystem","Identifierare av kodsystem (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.CodeSystem",1,1,"",""
"getconcepts.Subset.Concept.Code","getconcepts.Subset.Concept.Code","","","",1,1,"","","","string {[]} {[]}
","Code","Kod för val i listan (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Code",1,1,"",""
"getconcepts.Subset.Concept.Term","getconcepts.Subset.Concept.Term","","","",1,1,"","","","string {[]} {[]}
","Term","Term som visas upp i vallistan (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.Term",1,1,"",""
"getconcepts.Subset.Concept.LocalOrganizationExtensionId","getconcepts.Subset.Concept.LocalOrganizationExtensionId","","","",0,1,"","","","string {[]} {[]}
","LocalOrganizationExtensionId","Id för system eller organisation (XML-attribut.)","","","","","","","","","",,,,,"",,,,"getconcepts.Subset.Concept.LocalOrganizationExtensionId",0,1,"",""
"getconcepts.ResultCode","getconcepts.ResultCode","","","",1,1,"","","","code {[]} {[]}
","ResultCode","ResultCode","","","","","","","","","",,"required","","https://fhir.inera.se/ig/infrastructure-informationstructureservice-terminology/ValueSet/terminology-resultcode-vs","",,,,"getconcepts.ResultCode",1,1,"",""
"getconcepts.comment","getconcepts.comment","","","",0,1,"","","","string {[]} {[]}
","comment","comment","","","","","","","","","",,,,,"",,,,"getconcepts.comment",0,1,"",""
